workflow_id,issuer_name,branch,workflow_event_trigger,build_duration,total_builds,dependencies_count,workflow_size,gh_sloc,gh_test_lines_per_kloc,total_jobs,tests_ran,gh_files_added,gh_files_deleted,gh_files_modified,gh_lines_added,gh_lines_deleted,gh_src_churn,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_files,gh_doc_files,gh_other_files,gh_commits_on_files_touched,dockerfile_changed,docker_compose_changed,git_num_committers,git_commits,gh_team_size_last_3_month,gh_is_pr,gh_num_pr_comments,gh_description_complexity,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
9020027,20,0,0,1718.0,8153,0,152,1236977,353.35661051094723,7,1,0,0,2,28,13,41,0,0,0,1,1,0,0,0,0,13,10936,0,1,1,364,0,1,0,1,18,0,14,1,1,1,2,28,13,41,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,41,5,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,12,1,0.0004166666666666667,1893.0,2839.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
9020027,34,2,0,1655.0,8152,0,152,4805,0.0,7,1,0,0,17,180,15,195,50,2,52,14,1,0,0,0,0,13,10937,0,0,0,0,0,1,0,1,18,0,14,1,1,1,17,180,15,195,2,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,17,0,39,195,7,29,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,3,12,0,0.0001273148148148148,1718.0,2656.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,0,0,1675.0,8151,0,152,4805,0.0,7,1,0,0,1,2,2,4,0,0,0,1,0,0,0,0,0,13,10937,0,1,1,364,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,12,0,0.0002546296296296296,1655.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,34,2,0,1697.0,8150,0,152,4805,0.0,7,1,2,0,12,330,11,341,2,0,2,12,0,1,0,0,0,13,10938,0,0,0,0,0,1,0,1,18,0,14,1,1,1,14,330,11,341,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14,0,49,341,51,58,232,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3,12,0,0.00011574074074074075,1675.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,49,0,0,1648.0,8149,0,152,4805,0.0,7,1,0,0,1,6,10,16,0,0,0,1,0,0,0,0,0,13,10934,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,6,10,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,0,0.0007986111111111112,1697.0,1979.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
9020027,9,2,0,1684.0,8148,0,152,4805,0.0,7,1,0,0,2,4,4,8,0,0,0,0,2,0,0,0,0,13,10938,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,4,4,8,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,2,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,12,0,4.6296296296296294e-05,1648.0,1899.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,2,0,1535.0,8146,0,152,1214522,354.75932095095845,7,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,13,10890,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,0.00030092592592592595,1684.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,2,0,1545.0,8145,0,152,4805,0.0,7,1,0,0,2,28,13,41,0,0,0,1,1,0,0,0,0,13,10891,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,28,13,41,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,4,41,5,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,1,0.00020833333333333335,1535.0,1658.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
9020027,28,1,0,1789.0,8144,0,152,1237149,353.55482645986865,7,1,0,0,14,78,43,121,3,3,6,9,2,0,0,0,0,13,10978,0,1,32,354,0,1,0,1,18,0,14,1,1,1,14,78,43,121,5,6,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,14,0,33,121,9,8,104,0,5,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,12,1,0.0008680555555555555,1545.0,1634.142857142857,1.0,0.0,0.0,0.0,1.0,0.0
9020027,28,0,0,1749.0,8142,0,152,1236914,353.50153688938764,7,1,0,0,2,6,6,12,6,6,12,0,0,0,0,0,0,13,10951,0,1,78,636,0,1,0,1,18,0,14,1,1,1,2,6,6,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,6,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,12,1,0.00042824074074074075,1789.0,1653.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
9020027,28,0,0,1724.0,8141,0,152,1236911,353.4999688740742,7,1,0,0,2,8,11,19,2,0,2,0,0,1,0,0,0,13,10952,0,1,78,636,0,1,0,1,18,0,14,1,1,1,2,8,11,19,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,2,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,9,4,12,1,0.0002662037037037037,1749.0,1663.857142857143,1.0,0.0,0.0,0.0,0.0,0.0
9020027,28,0,0,1714.0,8140,0,152,1236917,353.4982541269948,7,1,0,0,4,22,16,38,10,10,20,1,0,0,0,0,0,13,10953,0,1,78,636,0,1,0,1,18,0,14,1,1,1,4,22,16,38,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,5,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,12,1,0.0002546296296296296,1724.0,1667.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
9020027,28,0,0,1701.0,8139,0,152,1236976,353.5387913750954,7,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,13,10956,0,1,78,636,0,1,0,1,18,0,14,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,13,4,12,1,0.00042824074074074075,1714.0,1677.142857142857,1.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,3009.0,8138,0,152,4805,0.0,7,1,0,0,1,2,2,4,2,2,4,0,0,0,0,0,0,13,10940,0,1,5,349,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,4,12,1,0.00125,1701.0,1679.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
9020027,33,2,0,1768.0,8137,0,152,1237325,353.6112177479644,7,1,7,0,92,4658,1767,6425,1624,938,2562,51,7,8,0,0,0,13,10987,0,1,39,355,0,1,0,1,18,0,14,1,1,1,99,4658,1767,6425,8,15,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,99,0,386,6425,599,329,5497,44,5,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,35,12,14,1,40,13,2,14,4,12,1,0.000625,3009.0,1890.142857142857,1.0,1.0,0.0,0.0,1.0,0.0
9020027,34,2,0,1825.0,8136,0,152,4805,0.0,7,1,7,0,91,4630,1759,6389,1624,938,2562,50,7,8,0,0,0,13,10943,0,1,9,48,0,1,0,1,18,0,14,1,1,1,98,4630,1759,6389,8,15,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,98,0,380,6389,594,328,5467,44,5,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,35,12,14,1,38,12,2,14,4,12,1,0.00015046296296296297,1768.0,1922.0,1.0,1.0,0.0,0.0,1.0,0.0
9020027,28,1,0,1716.0,8135,0,152,4805,0.0,7,1,0,0,1,6,25,31,6,25,31,0,0,0,0,0,0,13,10947,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,6,25,31,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,1,0.0015509259259259259,1825.0,1927.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
9020027,34,2,0,1868.0,8133,0,152,1237012,353.3716730314662,7,1,0,0,2,6,6,12,0,0,0,0,2,0,0,0,0,13,10939,0,1,4,40,0,1,0,1,18,0,14,1,1,1,2,6,6,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,1,0.0002314814814814815,1716.0,1922.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
9020027,32,2,0,1742.0,8131,0,152,1237046,353.399954407516,7,1,0,0,2,33,46,79,9,1,10,1,0,0,0,0,0,13,10940,0,1,2,374,0,1,0,1,18,0,14,1,1,1,2,33,46,79,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,4,79,8,8,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,17,4,12,1,0.0007986111111111112,1868.0,1943.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,32,2,0,1647.0,8129,0,152,4805,0.0,7,1,0,0,2,43,12,55,37,12,49,1,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,43,12,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,7,55,3,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,22,4,12,0,0.0022685185185185187,1742.0,1947.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,30,2,0,1614.0,8127,0,152,4805,0.0,7,1,0,0,2,7,1,8,0,0,0,2,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,7,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,1,0.0032523148148148147,1647.0,1939.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
9020027,30,2,0,1624.0,8126,0,152,4805,0.0,8,1,0,0,1,3,0,3,0,0,0,1,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,1,0.0002546296296296296,1614.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,30,2,0,1964.0,8124,0,152,1237049,353.3926303646824,7,1,0,0,2,9,8,17,0,0,0,2,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,9,8,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,17,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,12,1,0.0005439814814814814,1624.0,1719.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,1628.0,8123,0,152,4805,0.0,7,1,0,0,2,226,125,351,0,0,0,2,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,226,125,351,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,18,351,35,30,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,12,1,0.0009375,1964.0,1739.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,1638.0,8122,0,152,4805,0.0,7,1,0,0,2,230,125,355,0,0,0,2,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,230,125,355,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,18,355,35,31,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,12,1,0.0011805555555555556,1628.0,1726.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,2329.0,8121,0,152,4805,0.0,7,1,0,0,2,230,125,355,0,0,0,2,0,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,230,125,355,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,18,355,35,31,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,0.0012847222222222223,1638.0,1693.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,2,0,1513.0,8120,0,152,1214532,354.75639999604783,7,1,0,0,1,2,2,4,0,0,0,0,0,1,0,0,0,13,10893,0,1,1,370,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,12,1,0.0021527777777777778,2329.0,1777.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
9020027,9,2,0,1689.0,8119,0,152,4805,0.0,7,1,0,0,2,4,4,8,0,0,0,0,2,0,0,0,0,13,10940,0,0,0,0,0,1,0,1,18,0,14,1,1,1,2,4,4,8,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,2,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,6.944444444444444e-05,1513.0,1758.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
9020027,28,1,0,1720.0,8116,0,152,4805,0.0,7,1,0,0,3,85,15,100,78,8,86,2,0,0,0,0,0,13,10980,0,1,32,354,0,1,0,1,18,0,14,1,1,1,3,85,15,100,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,10,100,12,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,12,1,0.0018171296296296297,1689.0,1769.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
9020027,32,2,0,1748.0,8113,0,152,4805,0.0,7,1,0,0,2,14,4,18,1,1,2,1,0,0,0,0,0,13,10943,0,1,2,374,0,1,0,1,18,0,14,1,1,1,2,14,4,18,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,18,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,16,0,12,1,0.0005439814814814814,1720.0,1783.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,6,2,0,1668.0,8112,0,152,4805,0.0,7,1,0,0,1,3,5,8,0,0,0,1,0,0,0,0,0,13,10941,0,1,1,354,0,1,0,1,18,0,14,1,1,1,1,3,5,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,1,0,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,1,0.0007291666666666667,1748.0,1752.142857142857,1.0,0.0,0.0,0.0,0.0,0.0
9020027,8,2,0,1709.0,8111,0,152,4805,0.0,7,1,0,0,2,17,14,31,0,0,0,1,1,0,0,0,0,13,10940,0,1,1,366,0,1,0,1,18,0,14,1,1,1,2,17,14,31,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,3,31,3,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,0.002384259259259259,1668.0,1757.857142857143,0.0,0.0,0.0,0.0,1.0,0.0
9020027,6,2,0,1755.0,8110,0,152,4805,0.0,7,1,0,0,1,7,1,8,0,0,0,0,0,1,0,0,0,13,10941,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,7,1,8,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,8,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,12,0,0.0008101851851851852,1709.0,1768.0,1.0,0.0,0.0,0.0,0.0,0.0
9020027,34,2,0,1728.0,8108,0,152,1237844,353.1592026135765,7,1,2,0,15,439,15,454,70,0,70,14,0,1,0,0,0,13,10943,0,0,0,0,0,1,0,1,18,0,14,1,1,1,17,439,15,454,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17,0,55,454,61,58,335,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,21,0,12,0,0.0022800925925925927,1755.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,8,2,0,2004.0,8107,0,152,4805,0.0,7,1,0,0,35,58,239,297,58,239,297,0,0,0,0,0,0,13,10943,0,0,0,0,0,1,0,1,18,0,14,1,1,1,35,58,239,297,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,35,0,46,297,39,29,229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,53,0,35,0,0,0,29,0,0,21,0,12,0,0.0001273148148148148,1728.0,1716.7142857142858,1.0,0.0,0.0,0.0,1.0,0.0
9020027,34,2,0,2556.0,8105,0,152,1237012,353.3716730314662,7,1,0,0,5,32,16,48,0,0,0,5,0,0,0,0,0,13,10940,0,1,4,40,0,1,0,1,18,0,14,1,1,1,5,32,16,48,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,5,48,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,21,0,12,0,0.00032407407407407406,2004.0,1761.7142857142858,1.0,0.0,0.0,0.0,0.0,0.0
9020027,6,2,0,1809.0,8104,0,152,4805,0.0,8,1,0,0,1,7,1,8,0,0,0,0,0,1,0,0,0,13,10941,0,1,1,363,0,1,0,1,18,0,14,1,1,1,1,7,1,8,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,8,0,0,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,12,0,0.00034722222222222224,2556.0,1881.142857142857,1.0,0.0,0.0,0.0,0.0,0.0
9020027,8,2,0,2044.0,8102,0,152,4805,0.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10945,0,0,0,0,0,1,0,1,18,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0.0008333333333333334,1809.0,1889.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,2,0,1542.0,8100,0,152,4805,0.0,7,1,0,0,33,940,430,1370,295,110,405,20,1,0,0,0,0,13,10895,0,0,0,0,0,1,0,1,18,0,14,1,1,1,33,940,430,1370,2,7,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,33,0,83,1370,51,39,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,12,0,17,8,19,1,0,23,0,12,0,0.00032407407407407406,2044.0,1943.5714285714287,1.0,1.0,0.0,0.0,1.0,0.0
9020027,34,2,0,2012.0,8099,0,152,4805,0.0,7,1,0,0,1,5,5,10,5,5,10,0,0,0,0,0,0,13,10941,0,1,4,40,0,1,0,1,18,0,14,1,1,1,1,5,5,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,5,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,12,0,0.0003125,1542.0,1919.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
9020027,20,2,0,1659.0,8098,0,152,1237496,353.2067982441963,7,1,2,2,88,3661,1948,5609,1287,740,2027,45,3,4,0,0,0,13,10985,0,1,45,58,0,1,0,1,18,0,14,1,1,1,92,3661,1948,5609,7,12,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,92,0,313,5609,255,275,5079,0,7,60,25,42,9,6,0,4,47,51,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,52,0,41,5,11,1,3,0,13,1,1,12,0,0.0002662037037037037,2012.0,1956.4285714285713,1.0,1.0,0.0,0.0,1.0,0.0
9020027,49,0,0,1634.0,8097,0,152,1236966,353.35975281454785,7,1,0,0,1,5,5,10,0,0,0,1,0,0,0,0,0,13,10934,0,1,1,354,0,1,0,1,18,0,14,1,1,1,1,5,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0.0024305555555555556,1659.0,1946.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
