branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
1,1,50,1989843,2463.0,1501,0,0,2,1,193,197,0,0,0,390,1,1066993,89,2,0,0,1267,32262,16,17,16,0,335.49236030601884,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,2,193,197,390,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,9,390,13,14,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,1,3.472222222222222e-05,972.0,1538.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2,0,50,1989843,812.0,1500,0,0,2,1,22,0,0,0,0,22,1,1067015,86,2,0,0,1267,32263,16,17,16,0,335.48544303500887,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,2,22,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,22,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,8,0,0.00042824074074074075,2463.0,1447.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
1,1,50,1989843,3002.0,1499,0,0,2,1,22,0,0,0,0,22,1,1067015,86,2,0,0,1267,32263,16,17,16,0,335.48544303500887,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,2,22,0,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,6,22,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,8,0,3.472222222222222e-05,812.0,1396.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
2,0,50,1989843,1020.0,1497,0,0,6,1,9,9,0,0,0,18,0,1067040,0,6,0,0,1268,32273,16,18,60,0,335.4775828460039,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,6,9,9,18,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,0,8,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,8,0,5.787037037037037e-05,3002.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,50,1989843,792.0,1494,0,0,4,1,21,9,1,1,2,30,1,1067036,85,3,0,0,1267,32266,16,17,21,0,335.50508136557715,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,4,21,9,30,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,8,30,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,8,1,0.0001388888888888889,1020.0,1406.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1,1,50,1989843,2472.0,1493,0,0,8,1,130,82,34,6,40,212,1,1067036,85,3,0,0,1267,32264,16,17,20,0,335.50508136557715,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,8,130,82,212,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,30,212,8,10,194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,11,4,8,1,2.3148148148148147e-05,792.0,1407.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
1,1,50,1989843,2799.0,1492,1,0,0,1,32,0,0,0,0,32,0,1067067,0,1,0,0,1267,32265,16,17,1,0,335.4953344073053,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,32,0,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,32,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,4,8,0,0.00032407407407407406,2472.0,1647.5714285714287,0.0,0.0,0.0,1.0,0.0,0.0
2,0,41,1989843,1352.0,1491,0,0,10,1,14,53,0,0,0,67,1,1067071,89,10,0,0,1268,32278,16,18,38,8,335.49407677652187,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,10,14,53,67,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,0,14,67,0,2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4,8,0,-0.0002777777777777778,2799.0,1908.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,978.0,1486,0,0,1,1,3,3,0,0,0,6,1,1067073,89,1,0,0,1268,32283,16,18,6,8,335.493447964666,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,8,0,-0.00015046296296296297,1352.0,1749.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,784.0,1485,0,0,2,1,13,3,10,0,10,16,1,1067080,89,1,0,0,1268,32284,16,18,2,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,10,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,5,8,1,-0.0002662037037037037,978.0,1773.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,975.0,1484,0,0,2,1,11,1,10,0,10,12,1,1067080,89,1,0,0,1268,32285,16,18,2,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,1,9.259259259259259e-05,784.0,1456.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,1242.0,1483,0,0,1,1,1,1,0,0,0,2,1,1067080,89,1,0,0,1268,32286,16,18,6,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,1,5.787037037037037e-05,975.0,1450.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,1564.0,1482,0,0,1,1,1,1,0,0,0,2,1,1067080,89,1,0,0,1268,32287,16,18,18,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,1,5.787037037037037e-05,1242.0,1514.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,1941.0,1481,0,0,1,1,1,1,0,0,0,2,1,1067080,89,1,0,0,1268,32288,16,18,11,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,1,5.787037037037037e-05,1564.0,1384.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2,0,41,1989843,2427.0,1480,0,0,1,1,1,1,0,0,0,2,1,1067080,89,1,0,0,1268,32289,16,18,12,8,335.50061851032723,0,393.0,0,0,0,0,0,0,0,0,65,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,8,1,4.6296296296296294e-05,1941.0,1262.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
