branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
2,0,27,51073,400.0,6825,0,0,2,1,18,82,0,0,0,100,1,61294,178,1,0,1,361,17143,7,16,899,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,18.0,82.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,17,100,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,78,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,22,0,7,0,4.6296296296296294e-05,536.0,622.2857142857143,1.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,630.0,6823,0,0,2,1,3,3,0,0,0,6,1,61294,133,0,0,2,361,17150,7,16,1431,1,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,7,0,6.944444444444444e-05,400.0,582.7142857142857,0.0,0.0,0.0,0.0,0.0,1.0
1,1,27,51073,620.0,6822,0,0,2,1,3,3,0,0,0,6,1,61294,133,0,0,2,361,17150,7,16,1431,1,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,7,0,2.3148148148148147e-05,630.0,582.4285714285714,0.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,1068.0,6821,0,0,2,1,3,3,0,0,0,6,1,61294,129,0,0,2,361,17150,7,16,1431,1,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,7,1,6.944444444444444e-05,620.0,575.1428571428571,0.0,0.0,0.0,0.0,0.0,1.0
1,1,27,51073,716.0,6820,0,0,2,1,3,3,0,0,0,6,1,61294,129,0,0,2,361,17150,7,16,1429,1,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,7,1,3.472222222222222e-05,1068.0,631.8571428571429,0.0,0.0,0.0,0.0,0.0,1.0
1,1,9,51073,394.0,6814,0,0,1,1,88,74,0,0,0,162,1,61294,131,0,0,1,361,17150,7,16,813,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,1.0,88.0,74.0,162.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,45,162,2,0,160,0,0,0,0,0,0,0,0,0,0,0,0,1,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,7,1,7,1,2.3148148148148147e-05,716.0,656.8571428571429,1.0,0.0,0.0,0.0,0.0,0.0
2,0,27,51073,438.0,6799,0,0,2,1,58,58,0,0,0,116,0,61294,0,1,0,1,361,17150,7,16,899,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,58.0,58.0,116.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,5,116,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,2,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,15,1,7,1,5.787037037037037e-05,394.0,623.4285714285714,1.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,389.0,6791,0,0,2,1,84,59,0,0,0,143,0,61294,0,1,0,1,361,17150,7,16,897,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,47,1.0,1.0,1.0,2.0,84.0,59.0,143.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,8,143,2,0,141,0,0,0,0,0,0,0,0,0,0,0,0,2,1,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,12,2,7,1,5.787037037037037e-05,438.0,609.4285714285714,1.0,0.0,0.0,0.0,0.0,1.0
2,0,6,51073,711.0,6781,0,0,1,1,11,12,0,0,0,23,0,61299,0,0,0,1,361,17151,7,16,191,0,499.9265893407723,0,244.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,1.0,11.0,12.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,23,2,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,7,0,6.944444444444444e-05,389.0,607.8571428571429,1.0,0.0,0.0,0.0,0.0,0.0
2,0,6,51073,707.0,6780,0,0,1,1,14,4,0,0,0,18,1,61299,208,0,0,1,361,17151,7,16,191,1,499.9265893407723,0,247.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,1.0,14.0,4.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,18,1,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,7,0,0.00020833333333333335,711.0,619.4285714285714,1.0,0.0,0.0,0.0,0.0,0.0
2,0,27,51073,724.0,6778,0,0,2,1,3,3,0,0,0,6,1,61294,197,0,0,2,361,17152,7,16,1424,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,7,0,4.6296296296296294e-05,707.0,631.8571428571429,0.0,0.0,0.0,0.0,0.0,1.0
1,1,27,51073,707.0,6777,0,0,2,1,3,3,0,0,0,6,1,61294,197,0,0,2,361,17152,7,16,1424,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,7,0,3.472222222222222e-05,724.0,582.7142857142857,0.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,549.0,6776,0,0,2,1,3,3,0,0,0,6,1,61566,133,0,0,2,361,17165,7,17,1424,0,501.9653704967028,0,237.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,7,1,8.101851851851852e-05,707.0,581.4285714285714,0.0,0.0,0.0,0.0,0.0,1.0
1,1,27,51073,540.0,6775,0,0,2,1,3,3,0,0,0,6,1,61294,133,0,0,2,361,17165,7,17,1424,0,499.96737037882986,0,237.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,7,1,3.472222222222222e-05,549.0,603.5714285714286,0.0,0.0,0.0,0.0,0.0,1.0
2,0,9,51073,703.0,6774,0,0,1,1,8,7,0,0,0,15,1,61300,208,0,0,1,361,17165,7,17,191,1,499.9184339314845,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,1.0,8.0,7.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,15,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,1,0.00032407407407407406,540.0,618.1428571428571,1.0,0.0,0.0,0.0,0.0,0.0
1,1,9,51073,689.0,6773,0,0,1,1,13,2,0,0,0,15,1,61300,208,0,0,1,361,17165,7,17,0,1,499.9184339314845,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,1.0,13.0,2.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,15,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,1,3.472222222222222e-05,703.0,663.0,1.0,0.0,0.0,0.0,0.0,0.0
2,0,9,51073,715.0,6772,6,0,12,1,502,0,259,0,259,502,1,61563,66,7,0,0,361,17165,7,17,19,1,501.9898315546676,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,4.0,226.0,0.0,226.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0,6,226,16,24,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,8,3,7,1,9.259259259259259e-05,689.0,659.8571428571429,0.0,0.0,0.0,0.0,0.0,0.0
2,0,27,51073,702.0,6771,0,0,5,1,8,8,1,1,2,16,1,61566,171,0,0,4,361,17165,7,17,1424,1,501.9653704967028,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,5.0,8.0,8.0,16.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5,0,5,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,9,3,7,1,4.6296296296296294e-05,715.0,661.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,690.0,6770,0,0,2,1,10,10,0,0,0,20,1,61566,152,0,0,2,361,17165,7,17,1422,1,501.9653704967028,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,10.0,10.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,9,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,3,7,1,6.944444444444444e-05,702.0,657.8571428571429,0.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,675.0,6769,0,0,1,1,3,3,0,0,0,6,1,61566,138,0,0,1,361,17165,7,17,191,0,501.9653704967028,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3,6,0,0,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,1,6.944444444444444e-05,690.0,655.4285714285714,1.0,0.0,0.0,0.0,0.0,0.0
2,0,27,51073,731.0,6768,0,0,2,1,3,3,0,0,0,6,1,61566,173,1,0,1,361,17165,7,17,786,2,501.9653704967028,0,248.0,1,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,7,1,4.6296296296296294e-05,675.0,673.4285714285714,0.0,0.0,0.0,0.0,0.0,1.0
2,0,27,51073,384.0,6767,0,0,2,1,125,66,0,0,0,191,1,61566,582,1,0,1,361,17165,7,17,896,0,501.9653704967028,0,248.0,0,0,1,1,0,0,0,0,48,1.0,1.0,1.0,2.0,125.0,66.0,191.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,0,14,191,9,0,182,0,0,0,0,0,0,0,0,0,0,0,0,2,1,155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,9,3,7,1,5.787037037037037e-05,731.0,700.7142857142857,1.0,0.0,0.0,0.0,0.0,1.0
