branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
2,0,37,121541665,294.0,772,0,0,5,0,174,3,0,0,0,177,1,116393,20,5,0,0,27,860,3,25,3,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,58,3,61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,7,61,15,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,3,10,1,0.0007523148148148148,287.0,293.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2,0,20,121541665,307.0,771,0,0,9,0,232,45,0,0,0,277,0,116393,0,9,0,0,27,865,3,25,0,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,10,0,0.0019097222222222222,294.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,16,121541665,297.0,770,0,0,16,0,532,136,0,0,0,668,0,116393,0,15,0,1,27,866,3,25,38,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,113,114,227,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,227,27,25,175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,18,2,10,0,4.6296296296296294e-05,307.0,293.42857142857144,0.0,0.0,0.0,0.0,0.0,1.0
2,0,16,121541665,301.0,769,0,0,2,0,121,128,0,0,0,249,0,116393,0,2,0,0,27,868,3,25,38,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,121,128,249,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,249,42,31,176,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,14,3,10,1,0.00010416666666666667,297.0,294.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
2,0,37,121541665,302.0,768,0,0,7,0,1042,474,0,0,0,1516,1,116393,8,6,0,1,28,870,3,26,259,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,7,1042,474,1516,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,0,23,1516,130,50,1336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,59,0,0,16,3,10,1,0.0016087962962962963,301.0,296.42857142857144,0.0,0.0,0.0,0.0,0.0,1.0
2,0,16,121541665,310.0,767,0,0,9,0,1180,485,0,0,0,1665,1,116393,144,8,0,1,28,872,3,26,38,2,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,122,128,250,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,250,42,31,177,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,18,3,10,0,8.101851851851852e-05,302.0,296.57142857142856,0.0,0.0,0.0,0.0,0.0,1.0
2,0,37,121541665,336.0,766,2,2,5,0,407,683,0,0,0,1090,1,116393,2,8,0,1,28,874,3,26,166,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,7,285,555,840,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,7,0,8,840,211,66,563,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,50,0,0,21,3,10,0,0.0003356481481481481,310.0,299.7142857142857,0.0,0.0,0.0,0.0,0.0,1.0
0,0,43,121541665,295.0,760,0,0,1,0,8,1,0,0,0,9,1,116393,209,1,0,0,28,878,3,26,149,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,1,8,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,9,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,1,0.011354166666666667,336.0,306.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2,0,16,121541665,307.0,758,6,0,6,0,386,37,0,0,0,423,1,116393,73,12,0,0,29,882,3,27,268,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,12,386,37,423,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,16,423,59,63,301,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,0,10,1,0.0002546296296296296,295.0,306.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
1,0,44,121541665,294.0,757,6,0,10,0,393,39,0,0,0,432,1,116393,187,14,1,1,30,884,3,28,16,1,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,1,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,10,1,0.0006365740740740741,307.0,306.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0
2,0,37,121541665,295.0,756,0,0,3,0,15,3,0,0,0,18,1,116393,7,3,0,0,30,887,3,28,42,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,12,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,10,1,0.05701388888888889,294.0,306.42857142857144,0.0,0.0,0.0,0.0,0.0,0.0
2,0,37,121541665,317.0,755,0,0,4,0,80,15,0,0,0,95,1,116393,8,4,0,0,31,888,3,29,27,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,2,68,14,82,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,17,82,12,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,3,10,0,0.0006712962962962962,295.0,305.57142857142856,0.0,0.0,0.0,0.0,0.0,0.0
2,0,16,121541665,296.0,754,0,0,7,0,102,71,0,0,0,173,1,116393,163,7,0,0,31,889,3,26,259,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,5,34,57,91,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,9,91,9,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,13,6,11,1,0.04506944444444445,317.0,307.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2,0,16,121541665,299.0,753,2,0,93,0,1449,1305,2,2,4,2754,0,116393,0,94,0,0,31,895,3,25,16,0,2.2767692215167576,0,92.0,0,0,0,0,0,1,4,0,7,1,1,1,3,17,0,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,17,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,1,0.003310185185185185,296.0,305.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0
