branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
2,0,4,83806327,195.0,1600,0,0,1,0,2,103,0,0,0,105,0,7512,0,1,0,0,7,172,3,6,51,0,10.915867944621938,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,1,2,103,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,105,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,1,0.002928240740740741,3121.0,683.5714285714286,0.0,0.0,0.0,1.0,0.0,0.0
2,0,4,83806327,231.0,1599,0,0,2,0,245,3,0,0,0,248,0,7513,0,2,0,0,7,172,3,6,144,0,10.914415013975775,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,2,245,3,248,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,16,248,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,2,1,83,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0,0,0,10,2,8,1,0.0002777777777777778,195.0,673.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,4,83806327,235.0,1598,0,0,6,0,250,218,0,0,0,468,1,7513,24,4,0,2,7,172,3,6,307,2,10.914415013975775,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,6,250,218,468,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,6,0,28,468,2,5,461,3,0,0,0,0,0,0,0,0,0,0,0,2,1,83,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,11,2,8,1,0.0008217592592592593,231.0,672.4285714285714,0.0,0.0,0.0,1.0,0.0,1.0
1,1,4,83806327,431665.0,1597,0,0,6,1,250,218,0,0,0,468,1,7513,24,4,0,2,7,172,3,6,307,2,10.914415013975775,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,6,250,218,468,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,6,0,28,468,2,5,461,3,0,0,0,0,0,0,0,0,0,0,0,2,1,83,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,12,2,8,1,3.472222222222222e-05,235.0,668.8571428571429,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,215.0,1596,2,0,3,0,604,5,0,0,0,609,0,7513,0,4,0,1,7,172,3,6,198,0,10.914415013975775,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,5,604,5,609,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,8,609,3,1,605,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,8,1,0.005011574074074074,431665.0,62262.42857142857,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,245.0,1595,2,0,3,0,605,8,0,0,0,613,0,7513,0,4,0,1,7,172,3,6,198,0,10.914415013975775,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,5,605,8,613,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,8,613,3,1,609,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,8,1,0.00045138888888888887,215.0,62264.28571428572,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,236.0,1594,0,0,3,0,29,49,0,0,0,78,0,7506,0,1,0,2,7,174,3,6,188,0,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,3,29,49,78,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,7,78,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,8,1,0.0023263888888888887,245.0,62272.42857142857,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,266.0,1593,2,0,3,0,88,10,0,0,0,98,0,7506,0,4,0,1,7,174,3,6,198,0,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,5,88,10,98,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,8,98,5,0,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,8,1,0.0009722222222222222,236.0,61860.28571428572,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,221.0,1592,0,0,3,0,29,37,0,0,0,66,1,7506,40,1,0,2,7,174,3,6,188,1,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,3,29,37,66,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,3,0,6,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4,8,1,0.0012152777777777778,266.0,61870.42857142857,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,298.0,1590,0,0,1,0,6,14,0,0,0,20,0,7506,0,0,0,1,7,174,3,6,63,0,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,1,6,14,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,20,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,1,0.0012037037037037038,221.0,61869.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,2,83806327,204.0,1589,0,0,2,0,15,16,0,0,0,31,1,7506,36,1,0,1,7,174,3,6,190,1,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,2,15,16,31,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,4,31,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,4,8,1,0.00045138888888888887,298.0,61878.0,0.0,0.0,0.0,1.0,0.0,1.0
2,0,3,83806327,258.0,1587,1,0,3,0,127,7,0,0,0,134,0,7506,0,1,0,3,7,174,3,6,191,0,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,4,127,7,134,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,4,0,9,134,7,0,127,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,4,8,1,0.015810185185185184,204.0,240.71428571428572,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,261.0,1586,2,0,3,0,92,10,0,0,0,102,0,7506,0,4,0,1,7,174,3,6,198,0,10.924593658406607,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,5,92,10,102,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,0,8,102,5,0,97,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,8,1,0.00034722222222222224,258.0,246.85714285714286,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,251.0,1584,2,0,4,0,71,10,0,0,0,81,0,7567,0,5,0,1,7,175,3,6,279,0,10.83652702524118,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,6,71,10,81,2,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,6,0,10,81,5,0,76,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,8,1,0.0010069444444444444,261.0,249.14285714285714,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,203.0,1583,2,0,5,0,75,10,0,0,0,85,0,7567,0,6,0,1,7,175,3,6,282,0,10.83652702524118,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,7,75,10,85,2,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,7,0,11,85,6,0,79,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,8,1,0.00034722222222222224,251.0,251.28571428571428,0.0,0.0,0.0,1.0,0.0,1.0
2,0,4,83806327,318.0,1582,2,0,5,0,76,11,0,0,0,87,1,7567,45,6,0,1,7,175,3,6,282,1,10.83652702524118,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,7,76,11,87,2,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,7,0,11,87,6,0,81,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,8,1,0.0002777777777777778,203.0,242.28571428571428,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,207.0,1580,0,0,2,0,3,3,0,0,0,6,1,7567,27,0,0,2,7,175,3,6,96,1,10.83652702524118,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,2,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,1,0.0010532407407407407,318.0,256.14285714285717,0.0,0.0,0.0,1.0,0.0,0.0
2,0,4,83806327,228.0,1578,1,0,2,0,211,178,0,0,0,389,1,7595,42,1,0,2,7,177,3,6,81,1,10.796576695194206,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,3,211,178,389,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,389,5,0,384,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,1,0.0021527777777777778,207.0,243.14285714285714,0.0,0.0,0.0,1.0,0.0,0.0
2,0,2,83806327,259.0,1576,1,0,3,0,138,15,0,0,0,153,1,7595,71,1,0,3,7,177,3,6,189,1,10.796576695194206,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,4,138,15,153,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,4,0,11,153,8,0,145,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,14,1,8,1,0.0007986111111111112,228.0,246.57142857142858,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,276.0,1575,0,0,2,0,113,109,0,0,0,222,0,7696,0,2,0,0,7,180,3,6,141,0,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,2,113,109,222,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,33,222,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,2,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,0,0,0,0,0,0,0,8,2,8,1,0.0007638888888888889,259.0,246.71428571428572,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,83806327,210.0,1574,0,0,4,0,17,28,0,0,0,45,0,7696,0,0,0,4,7,180,3,6,23,0,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,4,17,28,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,8,45,0,0,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,8,1,0.001851851851851852,276.0,248.85714285714286,0.0,0.0,0.0,1.0,0.0,0.0
2,0,2,83806327,274.0,1572,0,0,2,0,113,109,0,0,0,222,1,7696,15,2,0,0,7,180,3,6,141,1,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,2,113,109,222,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,33,222,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,2,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,54,0,0,0,0,0,0,0,10,2,8,1,4.6296296296296294e-05,210.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0
2,0,2,83806327,278.0,1571,0,0,3,0,9,23,0,0,0,32,0,7696,0,0,0,3,7,180,3,6,10,0,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,3,9,23,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,6,32,0,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,8,1,0.0003587962962962963,274.0,253.14285714285714,0.0,0.0,0.0,1.0,0.0,0.0
2,0,2,83806327,295.0,1569,0,0,3,0,9,23,0,0,0,32,1,7696,32,0,0,3,7,180,3,6,10,1,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,3,9,23,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,6,32,0,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,8,1,4.6296296296296294e-05,278.0,247.42857142857142,0.0,0.0,0.0,1.0,0.0,0.0
2,0,6,83806327,263.0,1567,0,0,4,0,11,16,0,0,0,27,0,7696,0,1,1,2,7,180,3,6,188,0,10.654885654885655,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,4,11,16,27,3,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4,0,6,27,6,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12,2,8,1,0.00047453703703703704,295.0,260.0,0.0,0.0,0.0,1.0,0.0,1.0
2,0,6,83806327,246.0,1566,0,0,4,0,13,17,0,0,0,30,1,7692,67,1,1,2,7,181,3,6,187,1,10.660426417056682,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,4,13,17,30,3,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4,0,7,30,6,2,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,3,8,1,0.00017361111111111112,263.0,265.0,0.0,0.0,0.0,1.0,0.0,1.0
2,0,2,83806327,215.0,1564,3,0,4,0,108,96,0,0,0,204,1,7703,21,4,0,3,7,182,3,6,194,1,10.64520316759704,0,112.0,0,0,1,0,0,0,0,0,15,1,1,1,7,108,96,204,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,9,204,5,0,199,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,3,8,1,0.0017824074074074075,246.0,263.14285714285717,0.0,0.0,0.0,1.0,0.0,1.0
