branch,workflow_event_trigger,issuer_name,workflow_id,build_duration,total_builds,gh_files_added,gh_files_deleted,gh_files_modified,tests_ran,gh_lines_added,gh_lines_deleted,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_churn,gh_is_pr,gh_sloc,gh_description_complexity,gh_src_files,gh_doc_files,gh_other_files,git_num_committers,git_commits,total_jobs,gh_team_size_last_3_month,gh_commits_on_files_touched,gh_num_pr_comments,gh_test_lines_per_kloc,dependencies_count,workflow_size,dockerfile_changed,docker_compose_changed,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
1,1,1,69576399,1146.0,1053,0,0,2,1,6,2,0,0,0,8,1,2125201,10,0,0,2,50,26623,2,9,4,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,2,6,2,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,8,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7,1,3.472222222222222e-05,1123.0,1105.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1091.0,1052,0,0,2,1,38,21,0,0,0,59,1,2125201,47,1,1,0,50,26625,2,9,69,1,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,2,38,21,59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,59,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7,0,3.472222222222222e-05,1146.0,1109.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1106.0,1051,3,1,5,1,1850,23,0,0,0,1873,1,2125201,10,0,2,7,50,26625,2,9,16,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,9,1850,23,1873,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,9,1873,192,2,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7,0,0.0004398148148148148,1091.0,1106.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1144.0,1050,3,1,5,1,1850,23,0,0,0,1873,1,2125201,10,0,2,7,50,26625,2,9,16,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,9,1850,23,1873,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,9,1873,192,2,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7,0,2.3148148148148147e-05,1106.0,1108.857142857143,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1095.0,1049,0,0,3,1,71,65,0,0,0,136,1,2125201,8,0,0,3,50,26625,2,9,3,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,3,71,65,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,136,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,7,0,0.0003125,1144.0,1116.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1091.0,1048,0,0,3,1,71,65,0,0,0,136,1,2125201,8,0,0,3,50,26625,2,9,3,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,3,71,65,136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,136,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,7,0,2.3148148148148147e-05,1095.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1122.0,1047,0,0,4,1,15,34,0,0,0,49,1,2125201,10,0,3,1,50,26628,2,9,10,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,4,15,34,49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,9,49,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,8,1,0.0006597222222222222,1091.0,1113.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1094.0,1045,0,0,1,1,1,1,0,0,0,2,1,2125201,4,1,0,0,50,26628,2,9,243,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,1,0.0003935185185185185,1122.0,1113.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1120.0,1044,0,0,8,1,9,8,0,0,0,17,1,2125201,4,7,1,0,50,26628,2,9,245,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,8,9,8,17,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,8,17,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,1,2.3148148148148147e-05,1094.0,1106.142857142857,0.0,0.0,0.0,0.0,1.0,0.0
2,0,1,69576399,1125.0,1043,0,0,5,1,10,4,0,0,0,14,1,2125201,20,3,2,0,50,26628,2,9,126,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,5,10,4,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,14,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,1,0.01258101851851852,1120.0,1110.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1103.0,1042,0,0,5,1,10,4,0,0,0,14,1,2125201,20,3,2,0,50,26628,2,9,126,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,5,10,4,14,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,14,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,8,1,3.472222222222222e-05,1125.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1121.0,1041,5,0,3,1,387,24,0,0,0,411,1,2125201,8,1,2,5,50,26630,2,9,10,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,8,387,24,411,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,1,10,411,75,8,328,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0.0004050925925925926,1103.0,1107.142857142857,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,69576399,1124.0,1040,5,0,8,1,413,30,0,0,0,443,1,2125201,8,4,3,6,50,26630,2,9,251,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,13,413,30,443,4,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,12,1,17,443,78,8,357,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,3.472222222222222e-05,1121.0,1110.857142857143,0.0,0.0,0.0,1.0,1.0,0.0
2,0,1,69576399,1129.0,1039,0,0,5,1,21,10,0,0,0,31,1,2125201,24,5,0,0,50,26630,2,9,75,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,5,21,10,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,8,31,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0.00034722222222222224,1124.0,1115.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1098.0,1038,0,0,5,1,21,10,0,0,0,31,1,2125201,24,5,0,0,50,26630,2,9,75,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,5,21,10,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,8,31,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,2.3148148148148147e-05,1129.0,1116.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1152.0,1037,0,0,10,1,10,9,0,0,0,19,1,2125201,10,1,1,8,50,26631,2,9,248,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,10,10,9,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,8,1,0.00032407407407407406,1098.0,1117.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1144.0,1036,0,0,10,1,10,9,0,0,0,19,1,2125201,10,1,1,8,50,26631,2,9,248,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,10,10,9,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,8,1,2.3148148148148147e-05,1152.0,1121.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1083.0,1034,0,0,2,1,1,1,0,0,0,2,1,2125201,16,1,1,0,50,26632,2,8,16,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0.0002546296296296296,1144.0,1124.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1097.0,1033,0,0,5,1,23,18,0,0,0,41,1,2125201,16,2,3,0,50,26632,2,8,251,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,5,23,18,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,9,41,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,3.472222222222222e-05,1083.0,1121.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1112.0,1032,0,0,7,1,46,23,0,0,0,69,1,2125201,34,4,2,1,50,26633,2,8,257,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,7,46,23,69,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,14,69,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,0.0008680555555555555,1097.0,1118.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1102.0,1031,0,0,7,1,46,23,0,0,0,69,1,2125201,34,4,2,1,50,26633,2,8,257,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,7,46,23,69,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,14,69,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,8,0,2.3148148148148147e-05,1112.0,1116.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1098.0,1030,0,0,13,1,80,54,0,0,0,134,1,2125201,16,10,3,0,50,26635,2,8,275,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,13,80,54,134,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,28,134,8,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,8,0,0.00032407407407407406,1102.0,1112.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1086.0,1029,0,0,2,1,75,30,0,0,0,105,1,2125201,6,2,0,0,50,26635,2,8,11,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,2,75,30,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,17,105,21,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,8,0,0.00028935185185185184,1098.0,1112.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1087.0,1028,0,0,2,1,75,30,0,0,0,105,1,2125201,6,2,0,0,50,26635,2,8,11,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,2,75,30,105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,17,105,21,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,8,0,2.3148148148148147e-05,1086.0,1103.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1093.0,1027,0,0,13,1,80,54,0,0,0,134,1,2125201,16,10,3,0,50,26635,2,8,275,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,13,80,54,134,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,28,134,8,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,8,0,2.3148148148148147e-05,1087.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,69576399,1131.0,1026,0,0,9,1,209,94,56,21,77,303,1,2125201,6,5,1,0,50,26636,2,8,265,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,9,209,94,303,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,19,303,24,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,8,0,0.0007523148148148148,1093.0,1096.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,69576399,1134.0,1025,0,0,9,1,209,94,56,21,77,303,1,2125201,6,5,1,0,50,26636,2,8,265,0,117.02046065289824,0,85,0,0,0,0,0,1,2,0,6,1,1,1,9,209,94,303,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,19,303,24,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,8,0,2.3148148148148147e-05,1131.0,1101.2857142857142,0.0,0.0,0.0,0.0,0.0,0.0
